4850216.04792,5653753.0
4345227.32325,6923131.0
3742757.85896,2055379.0
4393283.90257,2675511.0
4285905.55946,4316715.0
4343946.03646,5017319.0
4418078.74997,5166635.0
4962006.3335,4491607.0
4036074.30284,4952497.0
4154139.23168,5444227.0
4499386.42916,3745135.0
4569692.08718,5161370.0
3725101.3092,1734634.0
4850975.35703,4807746.0
3854804.37075,1999097.0
4933956.6215,3218918.0
4433550.6967,19696939.0
4179819.94567,8213524.0
4289327.51474,5337526.0
4170626.97788,2021934.0
4193965.10618,5525735.0
5196899.06166,1149870.0
4553602.55716,3956086.0
4702297.62926,2999068.0
4811148.2164,8904084.0
3902168.54734,3778621.0
4780141.72638,2267425.0
4700211.01582,5435276.0
5160501.80463,4705945.0
4299422.95917,3447890.0
3632477.88439,3008199.0
4407353.57888,2058644.0
3931767.50509,3261924.0
3726347.42627,2371202.0
4829373.48695,4100886.0
5100050.26965,3903884.0
4736943.87313,3028267.0
4006810.22301,2740687.0
5564537.96663,5461700.0
5241822.81564,3818055.0
5726002.52156,6836483.0
6191728.88521,4554237.0
4915799.64762,4952255.0
4051306.66797,2732645.0
3954985.10869,4264176.0
4466158.6987,3752885.0
4489630.70769,4250758.0
4993729.17555,7865428.0
4385917.59735,7201784.0
4738381.94478,8630682.0
4389058.56375,2156098.0
3951745.65618,3273041.0
3720575.90149,1763231.0
3726914.55697,5595267.0
4035981.94375,4651866.0
4545199.33515,6941173.0
5073801.98837,2390534.0
4455114.84363,3258837.0
4653182.34302,3004429.0
4640390.52766,3600467.0
4269447.84494,3164972.0
4753643.77229,4350573.0
3797282.11188,5286212.0
3373271.51979,1619683.0
5444974.49291,2551252.0
4188598.22424,1756069.0
3983360.25898,1882131.0
5398750.02473,4052733.0
4484383.40751,3836721.0
3883879.05002,3452382.0
4683451.62157,3982767.0
4823661.29031,4136425.0
4925303.57115,2525375.0
4996453.9719,3347767.0
5098626.81863,5500818.0
5030129.22589,16549064.0
4493120.77711,4590423.0
4909791.45582,1904842.0
4354550.2553,3871344.0
4188065.82866,6313221.0
5222134.965,3727364.0
4412823.37542,4066618.0
4022910.83177,3807496.0
5929604.68514,5966193.0
4198871.16254,4250553.0
6252542.63848,7495092.0
3866586.14507,3351383.0
4809036.51897,5906596.0
3736137.87925,2025297.0
4124299.48228,2364478.0
4659299.31093,3426169.0
4131637.38044,2083447.0
4850721.21841,6782425.0
4188267.54931,3410878.0
3802271.69247,3753720.0
4068294.90151,1270499.0
4204473.47259,6412623.0
5054332.78859,6694797.0
4228556.94332,2344689.0
5347953.54892,13575224.0
4486723.39928,9652350.0
4089851.85355,4758476.0
4508315.96978,2738052.0
3996984.37172,4429512.0
4006716.84838,4467728.0
3928353.00957,2792031.0
4026226.69024,4888774.0
4606231.02901,3248660.0
3818404.44915,3570392.0
4770303.59129,4219263.0
4399476.46277,2954086.0
3664286.84511,2993069.0
5221857.98464,3784230.0
4231030.00194,2097022.0
4703244.02219,4155435.0
4474211.65091,4882985.0
3998773.83628,8894598.0
4339597.56884,2018785.0
4504323.54921,1847826.0
4792880.87515,3780019.0
4030169.95522,4067566.0
4762013.64382,3445076.0
5314646.73956,4286645.0
3551066.35919,4263629.0
4442906.57082,3810007.0
4464391.30369,4780607.0
4174296.4503,4015749.0
4044881.42185,7592272.0
4086170.19008,2383840.0
4866384.21583,3939804.0
3978442.29144,3376145.0
5387534.62479,3199619.0
4070463.34198,5787594.0
4431690.56415,9262754.0
4142919.86055,2544857.0
4600346.00493,7217634.0
4652070.97655,6363241.0
4680872.23805,5653753.0
4172743.7889,6923131.0
3848805.35197,2055379.0
4310710.4625,2675511.0
4090733.54626,4316715.0
4751660.59202,5017319.0
4686908.75394,5166635.0
4615449.2896,4491607.0
3838028.76273,4952497.0
4172388.94468,5444227.0
4522119.82291,3745135.0
4257720.4155,5161370.0
3953763.25059,1734634.0
4793164.21365,4807746.0
4050045.33775,1999097.0
4801562.0261,3218918.0
5074640.16765,19696939.0
4229271.2373,8213524.0
4205860.6941,5337526.0
4518406.46695,2021934.0
3994568.36243,5525735.0
5454069.42276,1149870.0
4511923.77222,3956086.0
4400213.01719,2999068.0
5328317.95355,8904084.0
4102583.75437,3778621.0
4630166.70702,2267425.0
5155134.7759,5435276.0
5290723.97887,4705945.0
4386022.52746,3447890.0
3514825.155,3008199.0
4466599.91984,2058644.0
3833617.0526,3261924.0
3750279.58985,2371202.0
4762590.48706,4100886.0
4667013.94719,3903884.0
4451574.09968,3028267.0
4100692.25097,2740687.0
5517101.77802,5461700.0
5126752.2342,3818055.0
5409549.34387,6836483.0
6340794.09627,4554237.0
4822095.19275,4952255.0
3864015.41486,2732645.0
4427031.19975,4264176.0
4666114.48231,3752885.0
4349520.71961,4250758.0
4638401.56682,7865428.0
4225069.98848,7201784.0
4583215.85309,8630682.0
4276230.11577,2156098.0
4201444.40759,3273041.0
3622897.42779,1763231.0
3750370.05992,5595267.0
4569853.67859,4651866.0
4499384.19012,6941173.0
4766808.74797,2390534.0
4106976.31861,3258837.0
4616517.92642,3004429.0
4846176.41433,3600467.0
4082687.51389,3164972.0
4683904.87906,4350573.0
4153199.59798,5286212.0
3627702.24425,1619683.0
5398948.73711,2551252.0
4295683.02683,1756069.0
3987302.50809,1882131.0
6610401.09439,4052733.0
4649642.48244,3836721.0
3789015.45125,3452382.0
4913923.47749,3982767.0
4852105.30076,4136425.0
4692205.76307,2525375.0
4593228.06381,3347767.0
5092437.70031,5500818.0
4847819.93105,16549064.0
4298820.55511,4590423.0
4454455.18933,1904842.0
4392071.21772,3871344.0
3993771.9975,6313221.0
5313362.61694,3727364.0
4585748.53451,4066618.0
3794447.30501,3807496.0
5663885.99252,5966193.0
4307673.04838,4250553.0
5196448.21181,7495092.0
4305100.47213,3351383.0
5156139.40858,5906596.0
3762261.3116,2025297.0
4263005.36093,2364478.0
4807520.09521,3426169.0
3867912.12001,2083447.0
5546666.87888,6782425.0
3971734.14809,3410878.0
3683107.75087,3753720.0
4092394.76382,1270499.0
4262217.56794,6412623.0
5716734.34386,6694797.0
4472808.48748,2344689.0
5199501.14401,13575224.0
4618881.90392,9652350.0
4286711.81723,4758476.0
4552310.66886,2738052.0
3919472.10334,4429512.0
4430427.4384,4467728.0
3617298.57663,2792031.0
3964499.64178,4888774.0
4223586.01333,3248660.0
3801618.74301,3570392.0
4699663.23352,4219263.0
4332298.86614,2954086.0
3755277.54731,2993069.0
5257937.97821,3784230.0
4564009.84715,2097022.0
4372286.72907,4155435.0
4392329.03399,4882985.0
4386428.27468,8894598.0
4463556.5772,2018785.0
4640230.27351,1847826.0
4435564.78722,3780019.0
3866932.16394,4067566.0
4667375.06037,3445076.0
5440553.4202,4286645.0
3672790.58226,4263629.0
4446208.82826,3810007.0
4333912.0697,4780607.0
4451371.72329,4015749.0
4010801.65275,7592272.0
4178209.80502,2383840.0
4863315.75339,3939804.0
3803800.73434,3376145.0
5117361.55279,3199619.0
3912674.1285,5787594.0
4324773.67756,9262754.0
4147446.53614,2544857.0
4588321.3982,7217634.0
4751500.30614,6363241.0
5466977.38795,5653753.0
4447150.31202,6923131.0
3947173.20372,2055379.0
4262676.20405,2675511.0
4024966.56785,4316715.0
4233449.26812,5017319.0
4089749.61,5166635.0
4746904.69469,4491607.0
3796329.10964,4952497.0
4058247.15544,5444227.0
4512098.56486,3745135.0
4480925.81395,5161370.0
3929436.14447,1734634.0
4630892.97284,4807746.0
3877585.27875,1999097.0
4615602.50583,3218918.0
4829398.21083,19696939.0
4423893.16794,8213524.0
4354340.05369,5337526.0
4030168.67975,2021934.0
4366441.69738,5525735.0
5480530.96447,1149870.0
4338033.85354,3956086.0
4078523.48768,2999068.0
4965990.11337,8904084.0
4199718.28377,3778621.0
4760074.50079,2267425.0
5135164.55531,5435276.0
5740446.63129,4705945.0
4111995.21821,3447890.0
3788113.67575,3008199.0
4584268.48149,2058644.0
3955560.30255,3261924.0
3891311.68122,2371202.0
5065206.18728,4100886.0
4551967.93417,3903884.0
4566098.61782,3028267.0
4394619.57655,2740687.0
5170967.48491,5461700.0
5159596.44879,3818055.0
5070353.88669,6836483.0
5678161.34186,4554237.0
4742589.03395,4952255.0
3956783.88046,2732645.0
4211313.86307,4264176.0
4417160.99884,3752885.0
4401834.53508,4250758.0
4687869.98968,7865428.0
4277936.4292,7201784.0
4548122.38706,8630682.0
4633079.94385,2156098.0
3923792.98316,3273041.0
3796232.89055,1763231.0
3924066.09081,5595267.0
4099152.55741,4651866.0
4466802.65984,6941173.0
5068842.70577,2390534.0
4480587.00427,3258837.0
4317283.78863,3004429.0
4772335.30977,3600467.0
4431604.68171,3164972.0
4895524.8561,4350573.0
4070592.97105,5286212.0
3510338.94123,1619683.0
5046642.59213,2551252.0
4422899.16562,1756069.0
4003860.42818,1882131.0
5470155.51712,4052733.0
4468362.37921,3836721.0
3804873.84513,3452382.0
5159907.37199,3982767.0
4688446.54963,4136425.0
4720645.34655,2525375.0
4842952.23218,3347767.0
4658297.12686,5500818.0
4762578.09385,16549064.0
4387045.35942,4590423.0
4614483.16443,1904842.0
4044169.52342,3871344.0
4262528.00516,6313221.0
5179393.76308,3727364.0
4343405.60352,4066618.0
3727793.43488,3807496.0
5848945.12529,5966193.0
4313306.95814,4250553.0
5831247.06824,7495092.0
4263208.15713,3351383.0
5033666.2415,5906596.0
3744046.69186,2025297.0
4435081.1463,2364478.0
4674770.00497,3426169.0
4256178.69349,2083447.0
5135839.66072,6782425.0
4412088.62106,3410878.0
3859099.71523,3753720.0
3890793.26455,1270499.0
4328451.64239,6412623.0
4912435.0209,6694797.0
4574106.07087,2344689.0
5097104.66399,13575224.0
4727236.90491,9652350.0
4013672.23757,4758476.0
4259899.94196,2738052.0
3980886.67669,4429512.0
4411728.78723,4467728.0
3865189.16817,2792031.0
4013174.55664,4888774.0
4520831.74734,3248660.0
3842190.21662,3570392.0
4355845.42559,4219263.0
4076577.17512,2954086.0
3771188.72956,2993069.0
5528969.53706,3784230.0
4034148.51366,2097022.0
4255607.56721,4155435.0
4524907.57811,4882985.0
4185643.73283,8894598.0
4592027.93726,2018785.0
4450340.19399,1847826.0
4537072.17989,3780019.0
4050031.84032,4067566.0
4678330.28656,3445076.0
5386591.15132,4286645.0
3709718.25074,4263629.0
4451431.25721,3810007.0
4408384.28436,4780607.0
4154398.56577,4015749.0
4016948.35207,7592272.0
4327616.76927,2383840.0
4827961.38944,3939804.0
3828565.1922,3376145.0
5132314.1033,3199619.0
3862492.67474,5787594.0
4364269.22291,9262754.0
4042969.82104,2544857.0
4754745.1461,7217634.0
4523137.95308,6363241.0
4708729.36564,5653753.0
4381056.04027,6923131.0
3641877.65511,2055379.0
4256659.4223,2675511.0
3941314.60238,4316715.0
4640087.73644,5017319.0
4013579.83072,5166635.0
4796657.75701,4491607.0
3823562.8431,4952497.0
4316515.05184,5444227.0
4278402.4953,3745135.0
4509255.45517,5161370.0
3837322.71905,1734634.0
4682757.33677,4807746.0
3943925.37184,1999097.0
4497398.34987,3218918.0
4525995.52746,19696939.0
4084497.64393,8213524.0
4144906.83398,5337526.0
4152217.56741,2021934.0
4053011.47222,5525735.0
4959595.31582,1149870.0
4280783.44999,3956086.0
4404721.40632,2999068.0
4929791.57659,8904084.0
3990693.36232,3778621.0
4799529.8081,2267425.0
5326346.88625,5435276.0
5295123.2878,4705945.0
4183703.14546,3447890.0
3607358.7774,3008199.0
4442898.76155,2058644.0
4033488.24188,3261924.0
3750995.05175,2371202.0
4941425.91274,4100886.0
5267015.55759,3903884.0
4549659.62025,3028267.0
4114869.71808,2740687.0
4893681.11668,5461700.0
5270280.18617,3818055.0
5087566.27279,6836483.0
5789320.99837,4554237.0
4619322.7492,4952255.0
3985084.98339,2732645.0
4188606.87853,4264176.0
4290029.13431,3752885.0
4456865.18874,4250758.0
4443240.01236,7865428.0
4390573.26834,7201784.0
4590625.0844,8630682.0
4544339.81654,2156098.0
3723667.57747,3273041.0
3697657.02341,1763231.0
3660682.46417,5595267.0
5383246.59715,4651866.0
4457946.31486,6941173.0
4648167.05599,2390534.0
4313784.23209,3258837.0
4557332.3229,3004429.0
4502742.57595,3600467.0
4316815.44451,3164972.0
4685414.89136,4350573.0
4111012.96507,5286212.0
3658255.20616,1619683.0
5591249.73323,2551252.0
4413225.32601,1756069.0
3922194.62043,1882131.0
5914313.56361,4052733.0
4619396.91786,3836721.0
3719587.71269,3452382.0
4718631.85163,3982767.0
4725764.7129,4136425.0
5207315.07481,2525375.0
5091994.23279,3347767.0
4628026.56469,5500818.0
5051494.51225,16549064.0
4187766.12575,4590423.0
4527335.34157,1904842.0
4441789.21283,3871344.0
4150641.59515,6313221.0
5356898.30471,3727364.0
4489269.54527,4066618.0
4035299.67265,3807496.0
4873520.35726,5966193.0
4622644.09008,4250553.0
5659300.1199,7495092.0
3917938.86359,3351383.0
4900773.87297,5906596.0
3391801.43547,2025297.0
4424331.17953,2364478.0
4687964.04706,3426169.0
4414062.14998,2083447.0
4841421.78015,6782425.0
4122803.40451,3410878.0
3992185.4844,3753720.0
3737681.60853,1270499.0
4576635.27705,6412623.0
5256907.08687,6694797.0
4228255.10762,2344689.0
5370865.45829,13575224.0
5064251.26192,9652350.0
4394948.14013,4758476.0
4365004.80436,2738052.0
4019607.51039,4429512.0
4298775.12532,4467728.0
3709474.11233,2792031.0
4043813.053,4888774.0
4616032.84095,3248660.0
3717058.4803,3570392.0
4584569.61236,4219263.0
4196293.68202,2954086.0
3651582.54805,2993069.0
5216787.97108,3784230.0
4246434.1795,2097022.0
4668032.9811,4155435.0
4861314.92309,4882985.0
4292355.85424,8894598.0
4460463.83946,2018785.0
4658915.54701,1847826.0
4471022.18136,3780019.0
3925942.34157,4067566.0
4701049.13201,3445076.0
5324432.82868,4286645.0
3736393.96827,4263629.0
4237201.85723,3810007.0
4141888.49338,4780607.0
4356976.18861,4015749.0
3811112.8768,7592272.0
4191204.8736,2383840.0
4673123.28686,3939804.0
3897686.69104,3376145.0
5426208.91858,3199619.0
4112337.43945,5787594.0
4465792.30571,9262754.0
3931711.26407,2544857.0
4627793.80699,7217634.0
4819959.52347,6363241.0
5101618.26752,5653753.0
4239062.39254,6923131.0
3820959.23571,2055379.0
4324649.41346,2675511.0
3953034.39325,4316715.0
4506538.93979,5017319.0
4167208.57487,5166635.0
5617736.27433,4491607.0
3925575.68008,4952497.0
4044714.27461,5444227.0
4264198.19763,3745135.0
4238403.47951,5161370.0
3955002.52258,1734634.0
4873078.31759,4807746.0
3979888.14651,1999097.0
4892284.13033,3218918.0
4773290.58471,19696939.0
3948854.18651,8213524.0
4438385.03012,5337526.0
4054403.99866,2021934.0
3844956.35645,5525735.0
5580649.55797,1149870.0
4530472.41418,3956086.0
4746948.68668,2999068.0
4988877.56843,8904084.0
